codigo_tse,uf,nome_municipio,capital,codigo_ibge
4332,PA,BRAGANÇA,0,1501709
4227,PA,BRASIL NOVO,0,1501725
5932,PA,BREJO GRANDE DO ARAGUAIA,0,1501758
4448,PA,BREU BRANCO,0,1501782
4359,PA,BREVES,0,1501808
4375,PA,BUJARU,0,1501907
4391,PA,CACHOEIRA DO ARARI,0,1502004
4766,PA,CACHOEIRA DO PIRIÁ,0,1501956
4413,PA,CAMETÁ,0,1502103
4707,PA,CANAÃ DOS CARAJÁS,0,1502152
4430,PA,CAPANEMA,0,1502202
4456,PA,CAPITÃO POÇO,0,1502301
4472,PA,CASTANHAL,0,1502400
4499,PA,CHAVES,0,1502509
4510,PA,COLARES,0,1502608
4537,PA,CONCEIÇÃO DO ARAGUAIA,0,1502707
5819,PA,CONCÓRDIA DO PARÁ,0,1502756
4529,PA,CUMARU DO NORTE,0,1502764
5851,PA,CURIONÓPOLIS,0,1502772
4553,PA,CURRALINHO,0,1502806
4740,PA,CURUÁ,0,1502855
4570,PA,CURUÇÁ,0,1502905
5975,PA,DOM ELISEU,0,1502939
4120,PA,ELDORADO DOS CARAJÁS,0,1502954
4596,PA,FARO,0,1503002
4561,PA,FLORESTA DO ARAGUAIA,0,1503044
5878,PA,GARRAFÃO DO NORTE,0,1503077
4006,PA,GOIANÉSIA DO PARÁ,0,1503093
4618,PA,GURUPÁ,0,1503101
4634,PA,IGARAPÉ-AÇU,0,1503200
4650,PA,IGARAPÉ-MIRI,0,1503309
4677,PA,INHANGAPI,0,1503408
4189,PA,IPIXUNA DO PARÁ,0,1503457
4693,PA,IRITUIA,0,1503507
4715,PA,ITAITUBA,0,1503606
4731,PA,ITUPIRANGA,0,1503705
4200,PA,JACAREACANGA,0,1503754
4758,PA,JACUNDÁ,0,1503804
4774,PA,JURUTI,0,1503903
4790,PA,LIMOEIRO DO AJURU,0,1504000
4812,PA,MAGALHÃES BARATA,0,1504109
4839,PA,MARABÁ,0,1504208
4855,PA,MARACANÃ,0,1504307
4871,PA,MARAPANIM,0,1504406
4642,PA,MARITUBA,0,1504422
5770,PA,MEDICILÂNDIA,0,1504455
4898,PA,MELGAÇO,0,1504505
4910,PA,MOCAJUBA,0,1504604
4936,PA,MOJU,0,1504703
4863,PA,MOJUÍ DOS CAMPOS,0,1504752
4952,PA,MONTE ALEGRE,0,1504802
4979,PA,MUANÁ,0,1504901
4103,PA,MÃE DO RIO,0,1504059
4480,PA,NOVA ESPERANÇA DO PIRIÁ,0,1504950
4600,PA,NOVA IPIXUNA,0,1504976
4995,PA,NOVA TIMBOTEUA,0,1505007
4383,PA,NOVO PROGRESSO,0,1505031
4421,PA,NOVO REPARTIMENTO,0,1505064
5037,PA,OEIRAS DO PARÁ,0,1505205
5053,PA,ORIXIMINÁ,0,1505304
5959,PA,OURILÂNDIA DO NORTE,0,1505437
5070,PA,OURÉM,0,1505403
5916,PA,PACAJÁ,0,1505486
4162,PA,PALESTINA DO PARÁ,0,1505494
5096,PA,PARAGOMINAS,0,1505502
5835,PA,PARAUAPEBAS,0,1505536
4308,PA,PAU D'ARCO,0,1505551
5118,PA,PEIXE-BOI,0,1505601
4782,PA,PIÇARRA,0,1505635
4626,PA,PLACAS,0,1505650
5134,PA,PONTA DE PEDRAS,0,1505700
5150,PA,PORTEL,0,1505809
5177,PA,PORTO DE MOZ,0,1505908
5193,PA,PRAINHA,0,1506005
5215,PA,PRIMAVERA,0,1506104
4685,PA,QUATIPURU,0,1506112
5673,PA,REDENÇÃO,0,1506138
5690,PA,RIO MARIA,0,1506161
5738,PA,RONDON DO PARÁ,0,1506187
5894,PA,RURÓPOLIS,0,1506195
5231,PA,SALINÓPOLIS,0,1506203
5258,PA,SALVATERRA,0,1506302
4243,PA,SANTA BÁRBARA DO PARÁ,0,1506351
5274,PA,SANTA CRUZ DO ARARI,0,1506401
5290,PA,SANTA ISABEL DO PARÁ,0,1506500
4146,PA,SANTA LUZIA DO PARÁ,0,1506559
5991,PA,SANTA MARIA DAS BARREIRAS,0,1506583
5312,PA,SANTA MARIA DO PARÁ,0,1506609
5339,PA,SANTANA DO ARAGUAIA,0,1506708
5355,PA,SANTARÉM,0,1506807
5371,PA,SANTARÉM NOVO,0,1506906
5398,PA,SANTO ANTÔNIO DO TAUÁ,0,1507003
4847,PA,SAPUCAIA,0,1507755
5550,PA,SENADOR JOSÉ PORFÍRIO,0,1507805
5576,PA,SOURE,0,1507904
5410,PA,SÃO CAETANO DE ODIVELAS,0,1507102
4464,PA,SÃO DOMINGOS DO ARAGUAIA,0,1507151
5436,PA,SÃO DOMINGOS DO CAPIM,0,1507201
5479,PA,SÃO FRANCISCO DO PARÁ,0,1507409
5452,PA,SÃO FÉLIX DO XINGU,0,1507300
5797,PA,SÃO GERALDO DO ARAGUAIA,0,1507458
4820,PA,SÃO JOÃO DA PONTA,0,1507466
4065,PA,SÃO JOÃO DE PIRABAS,0,1507474
5495,PA,SÃO JOÃO DO ARAGUAIA,0,1507508
5517,PA,SÃO MIGUEL DO GUAMÁ,0,1507607
5533,PA,SÃO SEBASTIÃO DA BOA VISTA,0,1507706
4022,PA,TAILÂNDIA,0,1507953
4545,PA,TERRA ALTA,0,1507961
4367,PA,TERRA SANTA,0,1507979
5592,PA,TOMÉ-AÇU,0,1508001
4669,PA,TRACUATEUA,0,1508035
4286,PA,TRAIRÃO,0,1508050
4081,PA,TUCUMÃ,0,1508084
5614,PA,TUCURUÍ,0,1508100
4324,PA,ULIANÓPOLIS,0,1508126
5754,PA,URUARÁ,0,1508159
5630,PA,VIGIA,0,1508209
5657,PA,VISEU,0,1508308
4405,PA,VITÓRIA DO XINGU,0,1508357
5711,PA,XINGUARA,0,1508407
4260,PA,ÁGUA AZUL DO NORTE,0,1500347
5010,PA,ÓBIDOS,0,1505106
19038,PB,AGUIAR,0,2500205
19054,PB,ALAGOA GRANDE,0,2500304
19070,PB,ALAGOA NOVA,0,2500403
19097,PB,ALAGOINHA,0,2500502
19763,PB,ALCANTIL,0,2500536
19925,PB,ALGODÃO DE JANDAÍRA,0,2500577
19119,PB,ALHANDRA,0,2500601
19585,PB,AMPARO,0,2500734
19844,PB,APARECIDA,0,2500775
19178,PB,ARARA,0,2500908
19194,PB,ARARUNA,0,2501005
19151,PB,ARAÇAGI,0,2500809
19216,PB,AREIA,0,2501104
19909,PB,AREIA DE BARAÚNAS,0,2501153
19232,PB,AREIAL,0,2501203
19259,PB,AROEIRAS,0,2501302
19321,PB,ASSUNÇÃO,0,2501351
19313,PB,BANANEIRAS,0,2501500
19305,PB,BARAÚNA,0,2501534
19330,PB,BARRA DE SANTA ROSA,0,2501609
19780,PB,BARRA DE SANTANA,0,2501575
19356,PB,BARRA DE SÃO MIGUEL,0,2501708
19372,PB,BAYEUX,0,2501807
19291,PB,BAÍA DA TRAIÇÃO,0,2501401
19399,PB,BELÉM,0,2501906
19410,PB,BELÉM DO BREJO DO CRUZ,0,2502003
19500,PB,BERNARDINO BATISTA,0,2502052
19437,PB,BOA VENTURA,0,2502102
19941,PB,BOA VISTA,0,2502151
19453,PB,BOM JESUS,0,2502201
19470,PB,BOM SUCESSO,0,2502300
19496,PB,BONITO DE SANTA FÉ,0,2502409
19518,PB,BOQUEIRÃO,0,2502508
19550,PB,BORBOREMA,0,2502706
19577,PB,BREJO DO CRUZ,0,2502805
19593,PB,BREJO DOS SANTOS,0,2502904
19615,PB,CAAPORÃ,0,2503001
19631,PB,CABACEIRAS,0,2503100
19658,PB,CABEDELO,0,2503209
19674,PB,CACHOEIRA DOS ÍNDIOS,0,2503308
19690,PB,CACIMBA DE AREIA,0,2503407
19712,PB,CACIMBA DE DENTRO,0,2503506
19364,PB,CACIMBAS,0,2503555
19739,PB,CAIÇARA,0,2503605
19755,PB,CAJAZEIRAS,0,2503704
19380,PB,CAJAZEIRINHAS,0,2503753
19771,PB,CALDAS BRANDÃO,0,2503803
19798,PB,CAMALAÚ,0,2503902
19810,PB,CAMPINA GRANDE,0,2504009
19062,PB,CAPIM,0,2504033
19240,PB,CARAÚBAS,0,2504074
19836,PB,CARRAPATEIRA,0,2504108
19607,PB,CASSERENGUE,0,2504157
19852,PB,CATINGUEIRA,0,2504207
19879,PB,CATOLÉ DO ROCHA,0,2504306
19801,PB,CATURITÉ,0,2504355
19895,PB,CONCEIÇÃO,0,2504405
19917,PB,CONDADO,0,2504504
19933,PB,CONDE,0,2504603
19950,PB,CONGO,0,2504702
19976,PB,COREMAS,0,2504801
19704,PB,COXIXOLA,0,2504850
19992,PB,CRUZ DO ESPÍRITO SANTO,0,2504900
20010,PB,CUBATI,0,2505006
20052,PB,CUITEGI,0,2505204
20036,PB,CUITÉ,0,2505105
19089,PB,CUITÉ DE MAMANGUAPE,0,2505238
19100,PB,CURRAL DE CIMA,0,2505279
20079,PB,CURRAL VELHO,0,2505303
19275,PB,DAMIÃO,0,2505352
20095,PB,DESTERRO,0,2505402
20133,PB,DIAMANTE,0,2505600
20150,PB,DONA INÊS,0,2505709
20176,PB,DUAS ESTRADAS,0,2505808
20192,PB,EMAS,0,2505907
20214,PB,ESPERANÇA,0,2506004
20230,PB,FAGUNDES,0,2506103
20257,PB,FREI MARTINHO,0,2506202
19623,PB,GADO BRAVO,0,2506251
20273,PB,GUARABIRA,0,2506301
20290,PB,GURINHÉM,0,2506400
20311,PB,GURJÃO,0,2506509
20338,PB,IBIARA,0,2506608
19534,PB,IGARACY,0,2502607
20354,PB,IMACULADA,0,2506707
20370,PB,INGÁ,0,2506806
20397,PB,ITABAIANA,0,2506905
20419,PB,ITAPORANGA,0,2507002
20435,PB,ITAPOROROCA,0,2507101
20451,PB,ITATUBA,0,2507200
20478,PB,JACARAÚ,0,2507309
20494,PB,JERICÓ,0,2507408
20516,PB,JOÃO PESSOA,1,2507507
20532,PB,JUAREZ TÁVORA,0,2507606
20559,PB,JUAZEIRINHO,0,2507705
20575,PB,JUNCO DO SERIDÓ,0,2507804
20591,PB,JURIPIRANGA,0,2507903
20613,PB,JURU,0,2508000
20630,PB,LAGOA,0,2508109
20656,PB,LAGOA DE DENTRO,0,2508208
20672,PB,LAGOA SECA,0,2508307
20699,PB,LASTRO,0,2508406
20710,PB,LIVRAMENTO,0,2508505
19160,PB,LOGRADOURO,0,2508554
20737,PB,LUCENA,0,2508604
20770,PB,MALTA,0,2508802
20796,PB,MAMANGUAPE,0,2508901
20818,PB,MANAÍRA,0,2509008
19968,PB,MARCAÇÃO,0,2509057
20834,PB,MARI,0,2509107
19461,PB,MARIZÓPOLIS,0,2509156
20850,PB,MASSARANDUBA,0,2509206
20877,PB,MATARACA,0,2509305
19143,PB,MATINHAS,0,2509339
19488,PB,MATO GROSSO,0,2509370
19984,PB,MATURÉIA,0,2509396
20893,PB,MOGEIRO,0,2509404
20915,PB,MONTADAS,0,2509503
20931,PB,MONTE HOREBE,0,2509602
20958,PB,MONTEIRO,0,2509701
20974,PB,MULUNGU,0,2509800
20753,PB,MÃE D'ÁGUA,0,2508703
20990,PB,NATUBA,0,2509909
21016,PB,NAZAREZINHO,0,2510006
21032,PB,NOVA FLORESTA,0,2510105
21059,PB,NOVA OLINDA,0,2510204
21075,PB,NOVA PALMEIRA,0,2510303
21091,PB,OLHO D'ÁGUA,0,2510402
21113,PB,OLIVEDOS,0,2510501
21130,PB,OURO VELHO,0,2510600
19720,PB,PARARI,0,2510659
21156,PB,PASSAGEM,0,2510709
21172,PB,PATOS,0,2510808
21199,PB,PAULISTA,0,2510907
21210,PB,PEDRA BRANCA,0,2511004
21237,PB,PEDRA LAVRADA,0,2511103
21253,PB,PEDRAS DE FOGO,0,2511202
19747,PB,PEDRO RÉGIS,0,2512721
21270,PB,PIANCÓ,0,2511301
21296,PB,PICUÍ,0,2511400
21318,PB,PILAR,0,2511509
21334,PB,PILÕES,0,2511608
21350,PB,PILÕEZINHOS,0,2511707
21377,PB,PIRPIRITUBA,0,2511806
21393,PB,PITIMBU,0,2511905
21415,PB,POCINHOS,0,2512002
21431,PB,POMBAL,0,2512101
19640,PB,POÇO DANTAS,0,2512036
19526,PB,POÇO DE JOSÉ DE MOURA,0,2512077
21458,PB,PRATA,0,2512200
21474,PB,PRINCESA ISABEL,0,2512309
21490,PB,PUXINANÃ,0,2512408
21512,PB,QUEIMADAS,0,2512507
21539,PB,QUIXABA,0,2512606
21555,PB,REMÍGIO,0,2512705
19828,PB,RIACHO DE SANTO ANTÔNIO,0,2512788
21571,PB,RIACHO DOS CAVALOS,0,2512804
19208,PB,RIACHÃO,0,2512747
19127,PB,RIACHÃO DO BACAMARTE,0,2512754
19003,PB,RIACHÃO DO POÇO,0,2512762
21598,PB,RIO TINTO,0,2512903
21610,PB,SALGADINHO,0,2513000
21636,PB,SALGADO DE SÃO FÉLIX,0,2513109
20001,PB,SANTA CECÍLIA,0,2513158
21652,PB,SANTA CRUZ,0,2513208
21679,PB,SANTA HELENA,0,2513307
19569,PB,SANTA INÊS,0,2513356
21695,PB,SANTA LUZIA,0,2513406
21750,PB,SANTA RITA,0,2513703
21776,PB,SANTA TERESINHA,0,2513802
21717,PB,SANTANA DE MANGUEIRA,0,2513505
21733,PB,SANTANA DOS GARROTES,0,2513604
19666,PB,SANTARÉM,0,2513653
19267,PB,SANTO ANDRÉ,0,2513851
22071,PB,SAPÉ,0,2515302
22110,PB,SERRA BRANCA,0,2515500
22136,PB,SERRA DA RAIZ,0,2515609
22152,PB,SERRA GRANDE,0,2515708
22179,PB,SERRA REDONDA,0,2515807
22195,PB,SERRARIA,0,2515906
19186,PB,SERTÃOZINHO,0,2515930
19020,PB,SOBRADO,0,2515971
22233,PB,SOLEDADE,0,2516102
22217,PB,SOLÂNEA,0,2516003
19283,PB,SOSSÊGO,0,2516151
22250,PB,SOUSA,0,2516201
22276,PB,SUMÉ,0,2516300
19402,PB,SÃO BENTINHO,0,2513927
21792,PB,SÃO BENTO,0,2513901
19429,PB,SÃO DOMINGOS DE POMBAL,0,2513968
19224,PB,SÃO DOMINGOS DO CARIRI,0,2513943
19860,PB,SÃO FRANCISCO,0,2513984
21857,PB,SÃO JOSÉ DA LAGOA TAPADA,0,2514206
21873,PB,SÃO JOSÉ DE CAIANA,0,2514305
21890,PB,SÃO JOSÉ DE ESPINHARAS,0,2514404
21911,PB,SÃO JOSÉ DE PIRANHAS,0,2514503
19445,PB,SÃO JOSÉ DE PRINCESA,0,2514552
21938,PB,SÃO JOSÉ DO BONFIM,0,2514602
19542,PB,SÃO JOSÉ DO BREJO DO CRUZ,0,2514651
21954,PB,SÃO JOSÉ DO SABUGI,0,2514701
21970,PB,SÃO JOSÉ DOS CORDEIROS,0,2514800
19046,PB,SÃO JOSÉ DOS RAMOS,0,2514453
21814,PB,SÃO JOÃO DO CARIRI,0,2514008
19135,PB,SÃO JOÃO DO RIO DO PEIXE,0,2500700
21830,PB,SÃO JOÃO DO TIGRE,0,2514107
21997,PB,SÃO MAMEDE,0,2514909
22012,PB,SÃO MIGUEL DE TAIPU,0,2515005
22039,PB,SÃO SEBASTIÃO DE LAGOA DE ROÇA,0,2515104
22055,PB,SÃO SEBASTIÃO DO UMBUZEIRO,0,2515203
22098,PB,SÃO VICENTE DO SERIDÓ,0,2515401
22292,PB,TACIMA,0,2516409
22314,PB,TAPEROÁ,0,2516508
22330,PB,TAVARES,0,2516607
22357,PB,TEIXEIRA,0,2516706
19682,PB,TENÓRIO,0,2516755
22373,PB,TRIUNFO,0,2516805
22390,PB,UIRAÚNA,0,2516904
22411,PB,UMBUZEIRO,0,2517001
19887,PB,VIEIRÓPOLIS,0,2517209
20117,PB,VISTA SERRANA,0,2505501
22438,PB,VÁRZEA,0,2517100
19348,PB,ZABELÊ,0,2517407
19011,PB,ÁGUA BRANCA,0,2500106
26310,PE,ABREU E LIMA,0,2600054
23019,PE,AFOGADOS DA INGAZEIRA,0,2600104
23035,PE,AFRÂNIO,0,2600203
23051,PE,AGRESTINA,0,2600302
23116,PE,ALAGOINHA,0,2600609
23132,PE,ALIANÇA,0,2600708
23159,PE,ALTINHO,0,2600807
23175,PE,AMARAJI,0,2600906
23191,PE,ANGELIM,0,2601003
23213,PE,ARARIPINA,0,2601102
23205,PE,ARAÇOIABA,0,2601052
23230,PE,ARCOVERDE,0,2601201
23256,PE,BARRA DE GUABIRABA,0,2601300
23272,PE,BARREIROS,0,2601409
23337,PE,BELO JARDIM,0,2601706
23299,PE,BELÉM DE MARIA,0,2601508
23310,PE,BELÉM DE SÃO FRANCISCO,0,2601607
23353,PE,BETÂNIA,0,2601805
23370,PE,BEZERROS,0,2601904
23396,PE,BODOCÓ,0,2602001
23418,PE,BOM CONSELHO,0,2602100
23434,PE,BOM JARDIM,0,2602209
23450,PE,BONITO,0,2602308
23493,PE,BREJINHO,0,2602506
23515,PE,BREJO DA MADRE DE DEUS,0,2602605
23477,PE,BREJÃO,0,2602407
23531,PE,BUENOS AIRES,0,2602704
23558,PE,BUÍQUE,0,2602803
23574,PE,CABO DE SANTO AGOSTINHO,0,2602902
23590,PE,CABROBÓ,0,2603009
23612,PE,CACHOEIRINHA,0,2603108
23639,PE,CAETÉS,0,2603207
23671,PE,CALUMBI,0,2603405
23655,PE,CALÇADO,0,2603306
26298,PE,CAMARAGIBE,0,2603454
23698,PE,CAMOCIM DE SÃO FÉLIX,0,2603504
23710,PE,CAMUTANGA,0,2603603
23736,PE,CANHOTINHO,0,2603702
23752,PE,CAPOEIRAS,0,2603801
23167,PE,CARNAUBEIRA DA PENHA,0,2603926
23779,PE,CARNAÍBA,0,2603900
23795,PE,CARPINA,0,2604007
23817,PE,CARUARU,0,2604106
23221,PE,CASINHAS,0,2604155
23833,PE,CATENDE,0,2604205
23850,PE,CEDRO,0,2604304
23876,PE,CHÃ DE ALEGRIA,0,2604403
23892,PE,CHÃ GRANDE,0,2604502
23914,PE,CONDADO,0,2604601
23930,PE,CORRENTES,0,2604700
23957,PE,CORTÊS,0,2604809
23973,PE,CUMARU,0,2604908
23990,PE,CUPIRA,0,2605004
24015,PE,CUSTÓDIA,0,2605103
23140,PE,DORMENTES,0,2605152
24031,PE,ESCADA,0,2605202
24058,PE,EXU,0,2605301
24074,PE,FEIRA NOVA,0,2605400
30015,PE,FERNANDO DE NORONHA,0,2605459
24090,PE,FERREIROS,0,2605509
24112,PE,FLORES,0,2605608
24139,PE,FLORESTA,0,2605707
24155,PE,FREI MIGUELINHO,0,2605806
24171,PE,GAMELEIRA,0,2605905
24198,PE,GARANHUNS,0,2606002
24210,PE,GLÓRIA DO GOITÁ,0,2606101
24236,PE,GOIANA,0,2606200
24252,PE,GRANITO,0,2606309
24279,PE,GRAVATÁ,0,2606408
24295,PE,IATI,0,2606507
24317,PE,IBIMIRIM,0,2606606
24333,PE,IBIRAJUBA,0,2606705
24350,PE,IGARASSU,0,2606804
24376,PE,IGUARACI,0,2606903
24511,PE,ILHA DE ITAMARACÁ,0,2607604
24392,PE,INAJÁ,0,2607000
24414,PE,INGAZEIRA,0,2607109
24430,PE,IPOJUCA,0,2607208
24457,PE,IPUBI,0,2607307
24473,PE,ITACURUBA,0,2607406
25976,PE,ITAMBÉ,0,2607653
24538,PE,ITAPETIM,0,2607703
26336,PE,ITAPISSUMA,0,2607752
24554,PE,ITAQUITINGA,0,2607802
24490,PE,ITAÍBA,0,2607505
24570,PE,JABOATÃO DOS GUARARAPES,0,2607901
23302,PE,JAQUEIRA,0,2607950
24597,PE,JATAÚBA,0,2608008
23264,PE,JATOBÁ,0,2608057
24635,PE,JOAQUIM NABUCO,0,2608206
24619,PE,JOÃO ALFREDO,0,2608107
23124,PE,JUCATI,0,2608255
24651,PE,JUPI,0,2608305
24678,PE,JUREMA,0,2608404
24694,PE,LAGOA DE ITAENGA,0,2608503
23027,PE,LAGOA DO CARRO,0,2608453
24716,PE,LAGOA DO OURO,0,2608602
24732,PE,LAGOA DOS GATOS,0,2608701
23183,PE,LAGOA GRANDE,0,2608750
24759,PE,LAJEDO,0,2608800
24775,PE,LIMOEIRO,0,2608909
24791,PE,MACAPARANA,0,2609006
24813,PE,MACHADOS,0,2609105
23248,PE,MANARI,0,2609154
24830,PE,MARAIAL,0,2609204
24856,PE,MIRANDIBA,0,2609303
25852,PE,MOREILÂNDIA,0,2614303
24872,PE,MORENO,0,2609402
24899,PE,NAZARÉ DA MATA,0,2609501
24910,PE,OLINDA,0,2609600
24937,PE,OROBÓ,0,2609709
24953,PE,OROCÓ,0,2609808
24970,PE,OURICURI,0,2609907
24996,PE,PALMARES,0,2610004
25011,PE,PALMEIRINA,0,2610103
25038,PE,PANELAS,0,2610202
25054,PE,PARANATAMA,0,2610301
25070,PE,PARNAMIRIM,0,2610400
25097,PE,PASSIRA,0,2610509
25119,PE,PAUDALHO,0,2610608
25135,PE,PAULISTA,0,2610707
25151,PE,PEDRA,0,2610806
25178,PE,PESQUEIRA,0,2610905
25216,PE,PETROLINA,0,2611101
25194,PE,PETROLÂNDIA,0,2611002
25259,PE,POMBOS,0,2611309
25232,PE,POÇÃO,0,2611200
25275,PE,PRIMAVERA,0,2611408
25291,PE,QUIPAPÁ,0,2611507
23000,PE,QUIXABA,0,2611533
25313,PE,RECIFE,1,2611606
25330,PE,RIACHO DAS ALMAS,0,2611705
25356,PE,RIBEIRÃO,0,2611804
25372,PE,RIO FORMOSO,0,2611903
25399,PE,SAIRÉ,0,2612000
25410,PE,SALGADINHO,0,2612109
25437,PE,SALGUEIRO,0,2612208
25453,PE,SALOÁ,0,2612307
25470,PE,SANHARÓ,0,2612406
23108,PE,SANTA CRUZ,0,2612455
23043,PE,SANTA CRUZ DA BAIXA VERDE,0,2612471
25496,PE,SANTA CRUZ DO CAPIBARIBE,0,2612505
23329,PE,SANTA FILOMENA,0,2612554
25518,PE,SANTA MARIA DA BOA VISTA,0,2612604
25534,PE,SANTA MARIA DO CAMBUCÁ,0,2612703
25550,PE,SANTA TEREZINHA,0,2612802
25771,PE,SERRA TALHADA,0,2613909
25798,PE,SERRITA,0,2614006
25810,PE,SERTÂNIA,0,2614105
25836,PE,SIRINHAÉM,0,2614204
25879,PE,SOLIDÃO,0,2614402
25895,PE,SURUBIM,0,2614501
25577,PE,SÃO BENEDITO DO SUL,0,2612901
25593,PE,SÃO BENTO DO UNA,0,2613008
25615,PE,SÃO CAITANO,0,2613107
25658,PE,SÃO JOAQUIM DO MONTE,0,2613305
25674,PE,SÃO JOSÉ DA COROA GRANDE,0,2613404
25690,PE,SÃO JOSÉ DO BELMONTE,0,2613503
25712,PE,SÃO JOSÉ DO EGITO,0,2613602
25631,PE,SÃO JOÃO,0,2613206
25739,PE,SÃO LOURENÇO DA MATA,0,2613701
25755,PE,SÃO VICENTE FERRÉR,0,2613800
25917,PE,TABIRA,0,2614600
25933,PE,TACAIMBÓ,0,2614709
25950,PE,TACARATU,0,2614808
23280,PE,TAMANDARÉ,0,2614857
25992,PE,TAQUARITINGA DO NORTE,0,2615003
26018,PE,TEREZINHA,0,2615102
26034,PE,TERRA NOVA,0,2615201
26050,PE,TIMBAÚBA,0,2615300
26077,PE,TORITAMA,0,2615409
26093,PE,TRACUNHAÉM,0,2615508
26115,PE,TRINDADE,0,2615607
26131,PE,TRIUNFO,0,2615706
26158,PE,TUPANATINGA,0,2615805
26174,PE,TUPARETAMA,0,2615904
26190,PE,VENTUROSA,0,2616001
26212,PE,VERDEJANTE,0,2616100
23086,PE,VERTENTE DO LÉRIO,0,2616183
26239,PE,VERTENTES,0,2616209
26255,PE,VICÊNCIA,0,2616308
26271,PE,VITÓRIA DE SANTO ANTÃO,0,2616407
23060,PE,XEXÉU,0,2616506
23078,PE,ÁGUA PRETA,0,2600401
23094,PE,ÁGUAS BELAS,0,2600500
12327,PI,ACAUÃ,0,2200053
10014,PI,AGRICOLÂNDIA,0,2200103
12319,PI,ALAGOINHA DO PIAUÍ,0,2200251
10022,PI,ALEGRETE DO PIAUÍ,0,2200277
10057,PI,ALTO LONGÁ,0,2200301
10073,PI,ALTOS,0,2200400
12084,PI,ALVORADA DO GURGUÉIA,0,2200459
10090,PI,AMARANTE,0,2200509
10111,PI,ANGICAL DO PIAUÍ,0,2200608
10154,PI,ANTÔNIO ALMEIDA,0,2200806
10138,PI,ANÍSIO DE ABREU,0,2200707
10170,PI,AROAZES,0,2200905
12734,PI,AROEIRAS DO ITAIM,0,2200954
10197,PI,ARRAIAL,0,2201002
12106,PI,ASSUNÇÃO DO PIAUÍ,0,2201051
10219,PI,AVELINO LOPES,0,2201101
10049,PI,BAIXA GRANDE DO RIBEIRO,0,2201150
10600,PI,BARRA D'ALCÂNTARA,0,2201176
10235,PI,BARRAS,0,2201200
10251,PI,BARREIRAS DO PIAUÍ,0,2201309
10278,PI,BARRO DURO,0,2201408
10294,PI,BATALHA,0,2201507
10626,PI,BELA VISTA DO PIAUÍ,0,2201556
12335,PI,BELÉM DO PIAUÍ,0,2201572
10316,PI,BENEDITINOS,0,2201606
10332,PI,BERTOLÍNIA,0,2201705
12122,PI,BETÂNIA DO PIAUÍ,0,2201739
10669,PI,BOA HORA,0,2201770
10359,PI,BOCAINA,0,2201804
10375,PI,BOM JESUS,0,2201903
10065,PI,BOM PRINCÍPIO DO PIAUÍ,0,2201919
10081,PI,BONFIM DO PIAUÍ,0,2201929
12149,PI,BOQUEIRÃO DO PIAUÍ,0,2201945
10006,PI,BRASILEIRA,0,2201960
10642,PI,BREJO DO PIAUÍ,0,2201988
10391,PI,BURITI DOS LOPES,0,2202000
10103,PI,BURITI DOS MONTES,0,2202026
10120,PI,CABECEIRAS DO PIAUÍ,0,2202059
12343,PI,CAJAZEIRAS DO PIAUÍ,0,2202075
12572,PI,CAJUEIRO DA PRAIA,0,2202083
10146,PI,CALDEIRÃO GRANDE DO PIAUÍ,0,2202091
10413,PI,CAMPINAS DO PIAUÍ,0,2202109
12351,PI,CAMPO ALEGRE DO FIDALGO,0,2202117
10723,PI,CAMPO GRANDE DO PIAUÍ,0,2202133
10740,PI,CAMPO LARGO DO PIAUÍ,0,2202174
10430,PI,CAMPO MAIOR,0,2202208
10162,PI,CANAVIEIRA,0,2202251
10456,PI,CANTO DO BURITI,0,2202307
10472,PI,CAPITÃO DE CAMPOS,0,2202406
10707,PI,CAPITÃO GERVÁSIO OLIVEIRA,0,2202455
10499,PI,CARACOL,0,2202505
12670,PI,CARAÚBAS DO PIAUÍ,0,2202539
12165,PI,CARIDADE DO PIAUÍ,0,2202554
10510,PI,CASTELO DO PIAUÍ,0,2202604
12688,PI,CAXINGÓ,0,2202653
10537,PI,COCAL,0,2202703
12360,PI,COCAL DE TELHA,0,2202711
12696,PI,COCAL DOS ALVES,0,2202729
10189,PI,COIVARAS,0,2202737
10200,PI,COLÔNIA DO GURGUÉIA,0,2202752
10227,PI,COLÔNIA DO PIAUÍ,0,2202778
10553,PI,CONCEIÇÃO DO CANINDÉ,0,2202802
10243,PI,CORONEL JOSÉ DIAS,0,2202851
10570,PI,CORRENTE,0,2202901
10596,PI,CRISTALÂNDIA DO PIAUÍ,0,2203008
10618,PI,CRISTINO CASTRO,0,2203107
10634,PI,CURIMATÁ,0,2203206
10766,PI,CURRAIS,0,2203230
12181,PI,CURRAL NOVO DO PIAUÍ,0,2203271
12580,PI,CURRALINHOS,0,2203255
10650,PI,DEMERVAL LOBÃO,0,2203305
12297,PI,DIRCEU ARCOVERDE,0,2203354
10677,PI,DOM EXPEDITO LOPES,0,2203404
10685,PI,DOM INOCÊNCIO,0,2203453
11410,PI,DOMINGOS MOURÃO,0,2203420
10693,PI,ELESBÃO VELOSO,0,2203503
10715,PI,ELISEU MARTINS,0,2203602
10731,PI,ESPERANTINA,0,2203701
10260,PI,FARTURA DO PIAUÍ,0,2203750
10758,PI,FLORES DO PIAUÍ,0,2203800
